id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1399413347725029377,1399397420908359681,2021-05-31 19:11:56 Romance Daylight Time,2021-05-31,19:11:56,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon ""La thématique écologique a été longtemps taboue dans certains syndicats, on avait tendance à opposer production et écologie. Aujourd'hui ce n'est plus le cas. C'est un point d'appui considérable."" @antoinepeillon  #RevuePleinEmploi    https://t.co/J7QIstL8ZY  https://t.co/hIOFNUJ0mH",fr,"[{'screen_name': 'antoinepeillon', 'name': 'antoine peillon', 'id': '18328094'}]",['http://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2u2_hCWQAUy5TG.jpg'],2,38,62,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399413347725029377,False,,1,https://pbs.twimg.com/media/E2u2_hCWQAUy5TG.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399412623502938116,1399397420908359681,2021-05-31 19:09:03 Romance Daylight Time,2021-05-31,19:09:03,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon ""Il faut rapatrier en France notre système productif industriel. Là aussi, il y a une manne d'emplois et de formation dans notre pays."" @richesflores  #RevuePleinEmploi    https://t.co/J7QIstL8ZY  https://t.co/2KiMtzY1M9",fr,"[{'screen_name': 'richesflores', 'name': 'v. riches-flores', 'id': '599541138'}]",['http://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2u2WytWYAE1LOQ.jpg'],3,49,83,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399412623502938116,False,,1,https://pbs.twimg.com/media/E2u2WytWYAE1LOQ.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399412104491372553,1399412104491372553,2021-05-31 19:07:00 Romance Daylight Time,2021-05-31,19:07:00,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"Nous ne croyons pas qu'il n'y ait pas assez de travail, c'est le contraire.  Nous pensons qu'il y a des millions d'heures de travail qui ne sont pas faites car elles ne sont pas financées, mais elles existent et le besoin qu'elles soient accomplies est là.  #RevuePleinEmploi  https://t.co/xK2ONJVNIU",fr,[],[],[],20,182,413,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399412104491372553,False,,1,https://pbs.twimg.com/amplify_video_thumb/1399408133387210753/img/AG4NPtntkmL-WFjH.jpg,,,,,,,[],,,,
1399411815726170117,1399397420908359681,2021-05-31 19:05:51 Romance Daylight Time,2021-05-31,19:05:51,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon ""On pourrait partager le pouvoir, dans les entreprises, entre les patrons et les salariés. La question de la démocratie dans l'entreprise doit être posée.""  @RaveaudGilles  #RevuePleinEmploi    https://t.co/J7QIstL8ZY  https://t.co/T5hydrQ3Gn",fr,"[{'screen_name': 'raveaudgilles', 'name': 'gilles raveaud', 'id': '980716074344828928'}]",['http://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2u1mkGXIAIRi5B.jpg'],6,51,81,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399411815726170117,False,,1,https://pbs.twimg.com/media/E2u1mkGXIAIRi5B.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399411151457357824,1399397420908359681,2021-05-31 19:03:12 Romance Daylight Time,2021-05-31,19:03:12,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon Aujourd'hui, c'est tout juste si on ne doit pas s'excuser, sur certains plateaux, quand on avance des arguments qui parlent de l'humanité avant de parler d'économie.   #RevuePleinEmploi    https://t.co/J7QIstL8ZY  https://t.co/xTEgUYZ5W3",fr,[],['http://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2u0_NtWEAwLJkK.jpg'],4,54,100,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399411151457357824,False,,1,https://pbs.twimg.com/media/E2u0_NtWEAwLJkK.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399410606118158338,1399397420908359681,2021-05-31 19:01:02 Romance Daylight Time,2021-05-31,19:01:02,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon ""Je vais parler d'une manière brutale, celle d'un économiste : le chômage est une bêtise économique qui a un coût important, en matière de santé publique par exemple. Sortir les gens du chômage doit être une priorité."" @RaveaudGilles  #RevuePleinEmploi    https://t.co/J7QIstL8ZY  https://t.co/bVfpxvMZVM",fr,"[{'screen_name': 'raveaudgilles', 'name': 'gilles raveaud', 'id': '980716074344828928'}]",['http://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2u0gvoWEAIf9H0.jpg'],5,57,95,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399410606118158338,False,,1,https://pbs.twimg.com/media/E2u0gvoWEAIf9H0.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399409832231325696,1399397420908359681,2021-05-31 18:57:58 Romance Daylight Time,2021-05-31,18:57:58,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon ""La garantie d'emploi, c'est une augmentation de la liberté : c'est une proposition d'emploi pour quelqu'un qui est au chômage, financée par l'argent public et qui permet de prendre en charge une tâche qui est d'utilité publique.""  @RaveaudGilles  #RevuePleinEmploi  https://t.co/oqYwWyx6aH",fr,"[{'screen_name': 'raveaudgilles', 'name': 'gilles raveaud', 'id': '980716074344828928'}]",[],['https://pbs.twimg.com/media/E2uzz22XIAEOcuk.jpg'],4,42,70,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399409832231325696,False,,1,https://pbs.twimg.com/media/E2uzz22XIAEOcuk.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399409069576892421,1399397420908359681,2021-05-31 18:54:56 Romance Daylight Time,2021-05-31,18:54:56,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon Ce que nous disons ne vient pas de nulle part. Nous l'avons emprunté à des économistes, des associatifs, des intellectuels, et nous avons cherché à mettre l'ensemble en cohérence dans notre programme.  #RevuePleinEmploi    https://t.co/WJva822at9  https://t.co/f8vtnH5zIk",fr,[],['https://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2uzGitX0AEnK4Q.jpg'],4,47,76,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399409069576892421,False,,1,https://pbs.twimg.com/media/E2uzGitX0AEnK4Q.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399408519305207811,1399397420908359681,2021-05-31 18:52:45 Romance Daylight Time,2021-05-31,18:52:45,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores @antoinepeillon ""Il y a une subversion de l'économie et de la finance. Il faut remettre les choses dans le bon sens : une économie au service de l'humanité, non l'inverse.""  @antoinepeillon  #RevuePleinEmploi    https://t.co/WJva822at9  https://t.co/uY71ukfb41",fr,"[{'screen_name': 'antoinepeillon', 'name': 'antoine peillon', 'id': '18328094'}]",['https://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2uymELXMAA6guI.jpg'],2,42,76,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399408519305207811,False,,1,https://pbs.twimg.com/media/E2uymELXMAA6guI.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}, {'screen_name': 'antoinepeillon', 'name': 'Antoine Peillon', 'id': '18328094'}]",,,,
1399408182733250561,1399397420908359681,2021-05-31 18:51:25 Romance Daylight Time,2021-05-31,18:51:25,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores ""L'humanité au service de l'économie, c'est un renversement du bon sens. C'est la logique inverse qui doit prévaloir comme vous l'avez dit."" @antoinepeillon  #RevuePleinEmploi    https://t.co/WJva822at9  https://t.co/Yqh4mXhN9w",fr,"[{'screen_name': 'antoinepeillon', 'name': 'antoine peillon', 'id': '18328094'}]",['https://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2uyP9uXEAYXJ4k.jpg'],2,50,81,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399408182733250561,False,,1,https://pbs.twimg.com/media/E2uyP9uXEAYXJ4k.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}]",,,,
1399407536659369984,1399397420908359681,2021-05-31 18:48:51 Romance Daylight Time,2021-05-31,18:48:51,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles @richesflores ""La garantie de l'emploi permet de répondre au droit fondamental à l'emploi. C'est une bonne mesure."" @richesflores  #RevuePleinEmploi    https://t.co/WJva822at9  https://t.co/nHtm4wuIIB",fr,"[{'screen_name': 'richesflores', 'name': 'v. riches-flores', 'id': '599541138'}]",['https://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2uxuImX0Ag6_G0.jpg'],2,44,70,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399407536659369984,False,,1,https://pbs.twimg.com/media/E2uxuImX0Ag6_G0.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}, {'screen_name': 'richesflores', 'name': 'V. RICHES-FLORES', 'id': '599541138'}]",,,,
1399407341137694720,1399397420908359681,2021-05-31 18:48:04 Romance Daylight Time,2021-05-31,18:48:04,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles ""Il faut revenir sur l'idée qu'on ne peut pas atteindre le plein emploi. Pour faire la transition écologique, nous avons besoin de créer de nombreux emplois."" @richesflores  #RevuePleinEmploi    https://t.co/WJva822at9  https://t.co/16NpRtzkDO",fr,"[{'screen_name': 'richesflores', 'name': 'v. riches-flores', 'id': '599541138'}]",['https://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2uxis6XIAYgtAI.jpg'],1,36,66,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399407341137694720,False,,1,https://pbs.twimg.com/media/E2uxis6XIAYgtAI.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}]",,,,
1399406605855244291,1399397420908359681,2021-05-31 18:45:09 Romance Daylight Time,2021-05-31,18:45:09,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles ""La richesse du pays permettrait que nos services publics fonctionnent. Viser le progrès est une bonne chose, mais la première étape, c'est d'arrêter leur destruction.""  @RaveaudGilles  #RevuePleinEmploi    https://t.co/WJva822at9  https://t.co/X9sY0p6p4j",fr,"[{'screen_name': 'raveaudgilles', 'name': 'gilles raveaud', 'id': '980716074344828928'}]",['https://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2uw31oX0AYFROI.jpg'],4,47,74,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399406605855244291,False,,1,https://pbs.twimg.com/media/E2uw31oX0AYFROI.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}]",,,,
1399406313357156352,1399397420908359681,2021-05-31 18:43:59 Romance Daylight Time,2021-05-31,18:43:59,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette @RaveaudGilles ""Les questions écologiques se règlent du point de vue de la production. C'est la logique inverse des libéraux qui n'en appellent qu'aux actes individuels.""  @RaveaudGilles  #RevuePleinEmploi    https://t.co/WJva822at9  https://t.co/v3uFL4VZ1q",fr,"[{'screen_name': 'raveaudgilles', 'name': 'gilles raveaud', 'id': '980716074344828928'}]",['https://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2uwnewWQAU3S1I.jpg'],1,36,62,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399406313357156352,False,,1,https://pbs.twimg.com/media/E2uwnewWQAU3S1I.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}, {'screen_name': 'RaveaudGilles', 'name': 'Gilles Raveaud', 'id': '980716074344828928'}]",,,,
1399405920824827904,1399397420908359681,2021-05-31 18:42:25 Romance Daylight Time,2021-05-31,18:42:25,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette ""Vous posez une question qui est centrale dans le modèle français : la question du temps libre. Les libéraux, eux, au nom de la liberté, réduisent nos libertés, en rendant payants des services publics. "" @RaveaudGilles  #RevuePleinEmploi    https://t.co/WJva822at9  https://t.co/CCIzSO4tOL",fr,"[{'screen_name': 'raveaudgilles', 'name': 'gilles raveaud', 'id': '980716074344828928'}]",['https://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2uwPlaWYAEedAN.jpg'],2,37,70,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399405920824827904,False,,1,https://pbs.twimg.com/media/E2uwPlaWYAEedAN.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}]",,,,
1399405116495740929,1399397420908359681,2021-05-31 18:39:14 Romance Daylight Time,2021-05-31,18:39:14,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@Clemence_Guette Le temps est une propriété collective. Pour l'instant, il est soumis au temps court du capital. Définanciariser, c'est rallonger le temps des investissements et pouvoir en analyser l'efficacité.    #RevuePleinEmploi    https://t.co/WJva822at9  https://t.co/mcyJOePCua",fr,[],['https://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2uvgFgXIAQpcI9.jpg'],2,38,71,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399405116495740929,False,,1,https://pbs.twimg.com/media/E2uvgFgXIAQpcI9.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}]",,,,
1399404760567103489,1399397420908359681,2021-05-31 18:37:49 Romance Daylight Time,2021-05-31,18:37:49,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,@Clemence_Guette Nous voulons mettre en place la garantie d'emploi.    #RevuePleinEmploi    https://t.co/WJva822at9  https://t.co/R02VJP0HmA,fr,[],['https://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2uvMLoX0AQ6Wl0.jpg'],3,44,77,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399404760567103489,False,,1,https://pbs.twimg.com/media/E2uvMLoX0AQ6Wl0.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}]",,,,
1399404457746698240,1399397420908359681,2021-05-31 18:36:37 Romance Daylight Time,2021-05-31,18:36:37,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,@Clemence_Guette La France est les 2e territoire maritime du monde. Nous sommes une puissance dans le domaine spatial et le numérique. C'est là aussi une source d'emplois pour notre pays.    #RevuePleinEmploi    https://t.co/WJva822at9  https://t.co/PEKB934WPt,fr,[],['https://youtu.be/0YOukbcD_o0'],['https://pbs.twimg.com/media/E2uu7EaWQAAgrB_.jpg'],1,34,62,['revuepleinemploi'],[],https://twitter.com/JLMelenchon/status/1399404457746698240,False,,1,https://pbs.twimg.com/media/E2uu7EaWQAAgrB_.jpg,,,,,,,"[{'screen_name': 'Clemence_Guette', 'name': 'Clémence Guetté', 'id': '410184399'}]",,,,
1401629165086982145,1401629165086982145,2021-06-06 21:56:48 Romance Daylight Time,2021-06-06,21:56:48,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,L’union populaire : une stratégie globale  https://t.co/Fuadnr7wdF,fr,[],['https://melenchon.fr/2021/06/06/lunion-populaire-une-strategie-globale/'],[],87,76,206,[],[],https://twitter.com/JLMelenchon/status/1401629165086982145,False,,0,,,,,,,,[],,,,
1401628337500475393,1401628337500475393,2021-06-06 21:53:31 Romance Daylight Time,2021-06-06,21:53:31,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,D'un buzz affligeant. La post-vérité en action.   ➡️  https://t.co/ZxPJqD3iVr  https://t.co/McA399lRjm,fr,[],['https://www.facebook.com/JLMelenchon/posts/10159478073308750'],['https://pbs.twimg.com/media/E3OVdqhWEAU6t1J.jpg'],252,264,603,[],[],https://twitter.com/JLMelenchon/status/1401628337500475393,False,,1,https://pbs.twimg.com/media/E3OVdqhWEAU6t1J.jpg,,,,,,,[],,,,
1401628174883168261,1401628174883168261,2021-06-06 21:52:52 Romance Daylight Time,2021-06-06,21:52:52,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,Le Parisien donne la parole à un complotiste islamogauchiste ?    https://t.co/DYV9k8Yf68,fr,[],['https://www.google.fr/amp/s/www.leparisien.fr/amp/elections/presidentielle/attentat-des-champs-elysees-cazeneuve-accuse-le-pen-et-fillon-d-outrance-le-fn-se-lache-21-04-2017-6874407.php'],[],116,183,476,[],[],https://twitter.com/JLMelenchon/status/1401628174883168261,False,,0,,,,,,,,[],,,,
1401625261876125705,1401625261876125705,2021-06-06 21:41:18 Romance Daylight Time,2021-06-06,21:41:18,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,France Inter complotiste ????    https://t.co/MQRcj5ydCu,fr,[],['https://www.franceinter.fr/politique/la-securite-comme-theme-de-campagne-le-probleme-c-est-la-generalisation-a-tort-des-faits-divers'],[],137,225,574,[],[],https://twitter.com/JLMelenchon/status/1401625261876125705,False,,0,,,,,,,,[],,,,
1401602168969383938,1401602168969383938,2021-06-06 20:09:32 Romance Daylight Time,2021-06-06,20:09:32,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,L'horrible article complotiste du Figaro qui m'a inspiré. Publié juste après l'attaque sur les Champs-Élysées.   https://t.co/qS0tDKuAYy,fr,[],['https://www.lefigaro.fr/elections/presidentielles/2017/04/20/35003-20170420ARTFIG00386-les-attentats-et-faits-divers-qui-ont-bouleverse-la-campagne-presidentielle.php'],[],398,512,1093,[],[],https://twitter.com/JLMelenchon/status/1401602168969383938,False,,0,,,,,,,,[],,,,
1401598967847305217,1401598967847305217,2021-06-06 19:56:49 Romance Daylight Time,2021-06-06,19:56:49,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,Les complotistes anticomplotistes sont de sortie. Ils nient que les assassins font leur coup au moment qui fait parler d'eux. Propos ineptes. À moins que ce soit pour les couvrir.,fr,[],[],[],751,384,1363,[],[],https://twitter.com/JLMelenchon/status/1401598967847305217,False,,0,,,,,,,,[],,,,
1401522418213167107,1401522418213167107,2021-06-06 14:52:38 Romance Daylight Time,2021-06-06,14:52:38,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"#Véran efface 1936, 1947, 1968, 1981... Et Pétain un grand militaire et Maurras brillant écrivain précise #Macron. Dire qu'ils ont été au PS.",fr,[],[],[],108,294,828,"['véran', 'macron']",[],https://twitter.com/JLMelenchon/status/1401522418213167107,False,https://twitter.com/bfmtv/status/1401489387553185792,0,,,,,,,,[],,,,
1401515312458174468,1401515312458174468,2021-06-06 14:24:24 Romance Daylight Time,2021-06-06,14:24:24,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,Biden est un point d'appui pour moi   #QuestionsPol     https://t.co/NE5q1JZw2s,fr,[],['https://melenchon.fr/2021/06/06/biden-est-un-point-dappui-pour-moi/'],[],174,120,354,['questionspol'],[],https://twitter.com/JLMelenchon/status/1401515312458174468,False,,0,,,,,,,,[],,,,
1401499592307396608,1401499592307396608,2021-06-06 13:21:56 Romance Daylight Time,2021-06-06,13:21:56,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"Il y a eu une vaste opération de dédiabolisation de Mme Le Pen et de banalisation de ses idées du matin au soir dans les médias. Si on parlait des 170 ouvriers du bâtiment qui meurent au travail, les gens se diraient peut-être qu'il y a un problème social en France. #QuestionsPol  https://t.co/1rHjIdNxDn",fr,[],[],[],70,377,921,['questionspol'],[],https://twitter.com/JLMelenchon/status/1401499592307396608,False,,1,https://pbs.twimg.com/media/E3MgAzUWEAAmSeX.jpg,,,,,,,[],,,,
1401499492508123142,1401499492508123142,2021-06-06 13:21:32 Romance Daylight Time,2021-06-06,13:21:32,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,Il faut une convergence des forces politiques et sociales et c'est pourquoi nous avons organisé la marche des libertés. 92 organisations sont rassemblées et plus de 60 manifestations déjà prévues. #QuestionsPol  ➡  https://t.co/7bJ4x9Xsio  https://t.co/A90sKnGAzQ,fr,[],['http://marchedeslibertes.fr'],[],22,150,348,['questionspol'],[],https://twitter.com/JLMelenchon/status/1401499492508123142,False,,1,https://pbs.twimg.com/media/E3McqiwWQAExm68.jpg,,,,,,,[],,,,
1401498075928084481,1401498075928084481,2021-06-06 13:15:54 Romance Daylight Time,2021-06-06,13:15:54,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,Il faut travailler à améliorer la technique policière. Le sujet n'est pas de s'en prendre à la justice. Nous sommes les seuls avec les insoumis à proposer un plan pour redéployer les moyens de la police d'une autre manière.  #QuestionsPol  https://t.co/1trdhGazkE,fr,[],[],[],40,137,348,['questionspol'],[],https://twitter.com/JLMelenchon/status/1401498075928084481,False,,1,https://pbs.twimg.com/media/E3McutkXIAULhJh.jpg,,,,,,,[],,,,
1401496623952314373,1401496623952314373,2021-06-06 13:10:08 Romance Daylight Time,2021-06-06,13:10:08,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"Oui nous parlerons des thèmes de sécurité, mais ce n’est pas pour moi le sujet central de l’élection. Le sujet central c’est ce qu’on va faire face à l’aggravation brutale de la crise écologique et ce qu’on va faire par rapport à la catastrophe sociale qui s’avance. #QuestionsPol  https://t.co/308iiEZ2Fg",fr,[],[],[],48,302,796,['questionspol'],[],https://twitter.com/JLMelenchon/status/1401496623952314373,False,,1,https://pbs.twimg.com/media/E3MdQa8XoAIv5iC.jpg,,,,,,,[],,,,
1401495530807648257,1401495530807648257,2021-06-06 13:05:47 Romance Daylight Time,2021-06-06,13:05:47,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"Mes adversaires ne sont pas les autres candidats de gauche qui sont crédités de moitié moins de voix que moi dans les sondages. Mes adversaires sont le macronisme et l'extrême-droite, qui sont les deux variants d'une même obsession : identitaire et financière.  #QuestionsPol  https://t.co/czxL26hUc6",fr,[],[],[],102,489,1270,['questionspol'],[],https://twitter.com/JLMelenchon/status/1401495530807648257,False,,1,https://pbs.twimg.com/media/E3MaYb0XoAEXzFE.jpg,,,,,,,[],,,,
1401494349574295559,1401479240000868354,2021-06-06 13:01:06 Romance Daylight Time,2021-06-06,13:01:06,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,"@FranceInsoumise @Clem_Autain En 2017, j'ai dit : ""pas une voix pour l'extrême droite"".Et nous avons fait un vote sur la plateforme de la @FranceInsoumise qui proposait 3 votes : Macron, blanc, abstention.   La prochaine fois, la situation ne se représentera pas car je serai au second tour.   #QuestionsPol",fr,"[{'screen_name': 'franceinsoumise', 'name': 'la france insoumise', 'id': '4897361049'}]",[],[],105,134,430,['questionspol'],[],https://twitter.com/JLMelenchon/status/1401494349574295559,False,,0,,,,,,,,"[{'screen_name': 'FranceInsoumise', 'name': 'La France insoumise', 'id': '4897361049'}, {'screen_name': 'Clem_Autain', 'name': 'Clémentine Autain', 'id': '491343921'}]",,,,
1401493488177459201,1401479240000868354,2021-06-06 12:57:40 Romance Daylight Time,2021-06-06,12:57:40,+0200,80820758,jlmelenchon,Jean-Luc Mélenchon,,@FranceInsoumise .@Clem_Autain parle dit que monsieur #Macron fonctionne comme une passerelle pour l'extrême droite. J'aurais aimé plus de réactions médiatiques quand monsieur #Macron a dit que Pétain était un brillant stratège alors que c'est un antisémite notoire.  #QuestionsPol,fr,"[{'screen_name': 'clem_autain', 'name': 'clémentine autain', 'id': '491343921'}]",[],[],39,121,319,"['macron', 'macron', 'questionspol']",[],https://twitter.com/JLMelenchon/status/1401493488177459201,False,,0,,,,,,,,"[{'screen_name': 'FranceInsoumise', 'name': 'La France insoumise', 'id': '4897361049'}]",,,,
